tanggal,kandang,lokasi,umur_hari,populasi_awal,populasi_akhir,mortalitas,suhu_c,kelembaban,wqi,aqi,berat_rata_kg,total_pakan_kg,fcr,performa
2025-02-03,K090,E,29,6878,6694,184,32.3,82.6,69.8,91.1,1.56,18.58,1.78,Sedang
2025-10-28,K014,A,34,7672,7497,175,23.3,78.0,92.5,91.0,1.75,24.13,1.84,Boros
2025-11-15,K051,C,33,7179,6975,204,32.8,65.4,73.2,127.9,1.36,18.07,1.9,Boros
2025-11-19,K019,A,31,6708,6562,146,25.6,78.2,92.0,79.2,1.74,19.85,1.74,Sedang
2025-12-08,K049,C,34,7190,6989,201,32.3,61.2,78.2,103.5,1.67,23.26,1.99,Boros
2025-03-25,K081,E,32,3766,3651,115,35.5,77.4,68.7,102.6,1.65,11.8,1.96,Boros
2025-10-27,K091,E,32,7968,7748,220,32.7,71.6,69.4,108.1,1.77,25.06,1.83,Boros
2025-03-07,K046,C,34,5137,4997,140,30.7,57.9,64.2,90.7,1.88,16.83,1.79,Sedang
2025-10-17,K083,E,34,3239,3163,76,30.0,58.8,72.4,98.2,2.13,11.89,1.77,Sedang
2025-12-01,K029,B,30,6154,6012,142,28.6,70.6,62.6,110.2,1.79,19.24,1.79,Sedang
2025-11-15,K087,E,34,4163,4069,94,28.6,59.8,82.2,110.1,1.93,14.69,1.87,Boros
2025-11-11,K017,A,35,4796,4691,105,26.9,78.6,92.9,105.2,2.03,16.75,1.76,Sedang
2025-10-21,K099,E,34,7358,7189,169,24.1,63.7,78.5,91.8,1.82,24.01,1.83,Boros
2025-08-30,K028,B,32,3069,3000,69,29.1,73.0,77.8,103.2,1.95,10.32,1.76,Sedang
2025-03-18,K092,E,30,6479,6337,142,26.4,69.4,82.0,93.2,1.82,19.27,1.67,Sedang
2025-01-01,K097,E,28,6441,6295,146,26.6,80.8,69.9,81.3,1.65,17.78,1.71,Sedang
2025-07-18,K086,E,34,4733,4603,130,32.0,68.8,75.1,101.9,1.71,15.18,1.93,Boros
2025-02-05,K044,C,29,4232,4110,122,32.6,59.0,67.7,131.6,1.33,10.36,1.89,Boros
2025-05-24,K081,E,31,6331,6184,147,26.7,70.3,83.2,107.7,1.81,20.15,1.8,Boros
2025-06-17,K100,E,28,6916,6730,186,31.7,64.7,83.0,124.1,1.28,15.75,1.82,Boros
2025-08-09,K097,E,28,5445,5316,129,29.0,82.8,98.3,90.0,1.73,16.52,1.8,Boros
2025-12-13,K014,A,33,7379,7210,169,25.8,82.1,94.2,104.9,2.0,24.66,1.71,Sedang
2025-03-07,K058,C,35,5512,5373,139,29.0,69.9,68.0,104.1,1.71,16.56,1.8,Sedang
2025-08-21,K046,C,33,3657,3545,112,34.1,75.7,74.1,111.1,1.4,9.84,1.99,Boros
2025-02-21,K087,E,35,7052,6896,156,28.1,56.1,66.3,75.1,2.13,25.82,1.76,Sedang
2025-12-01,K083,E,29,3978,3883,95,30.5,74.2,63.7,94.7,1.76,11.83,1.73,Sedang
2025-04-10,K065,D,29,4825,4693,132,30.2,84.1,71.1,121.2,1.2,9.72,1.73,Sedang
2025-11-11,K001,A,32,5860,5740,120,27.6,66.9,89.7,111.3,2.17,20.93,1.68,Sedang
2025-05-01,K075,D,34,7780,7551,229,29.5,90.4,60.9,86.3,1.42,19.85,1.86,Boros
2025-05-01,K052,C,33,5159,5014,145,31.9,65.5,74.2,84.1,1.76,16.49,1.86,Boros
2025-05-19,K086,E,31,6405,6239,166,30.5,75.9,78.1,137.7,1.51,17.59,1.87,Boros
2025-07-10,K094,E,32,7261,7076,185,30.2,73.9,88.4,101.7,1.69,22.94,1.91,Boros
2025-05-05,K013,A,31,4029,3946,83,24.3,75.0,83.2,83.9,2.1,13.59,1.64,Sedang
2025-09-15,K064,D,29,7254,7025,229,32.4,80.3,59.7,110.5,1.2,15.49,1.84,Boros
2025-06-08,K067,D,33,7472,7274,198,28.5,81.8,58.6,127.5,1.2,14.87,1.7,Sedang
2025-07-27,K015,A,33,7067,6907,160,25.3,74.6,82.1,108.6,1.88,23.5,1.81,Boros
2025-03-13,K057,C,35,4525,4400,125,30.9,56.2,96.3,104.8,1.77,15.51,1.99,Boros
2025-02-16,K096,E,35,5166,5040,126,27.4,73.8,82.6,72.8,1.84,16.86,1.82,Boros
2025-10-08,K028,B,30,6492,6352,140,25.9,74.4,87.9,101.3,2.03,20.72,1.61,Sedang
2025-11-19,K014,A,35,4898,4786,112,27.0,79.1,85.7,85.7,1.89,16.1,1.78,Sedang
2025-05-06,K046,C,35,7362,7125,237,35.5,64.2,72.4,122.0,1.35,19.78,2.06,Boros
2025-11-08,K085,E,33,4984,4855,129,30.2,81.8,82.5,90.8,1.68,14.85,1.83,Boros
2025-11-04,K073,D,29,5374,5230,144,28.9,81.7,64.9,101.9,1.45,13.4,1.77,Sedang
2025-02-24,K093,E,34,7624,7441,183,28.4,72.3,81.4,107.2,1.93,25.43,1.77,Sedang
2025-05-09,K054,C,32,6391,6232,159,29.6,64.9,74.7,79.0,1.8,19.59,1.75,Sedang
2025-03-05,K070,D,28,7110,6920,190,28.1,76.9,69.7,76.4,1.49,17.95,1.74,Sedang
2025-04-24,K043,C,32,5771,5620,151,30.2,57.2,79.3,107.2,1.51,16.66,1.97,Boros
2025-06-11,K008,A,29,7675,7520,155,25.8,71.1,98.4,92.9,2.1,28.43,1.8,Boros
2025-06-13,K040,B,30,5238,5119,119,29.0,65.3,80.5,90.3,2.05,18.89,1.8,Boros
2025-09-07,K008,A,29,6588,6455,133,25.2,71.0,87.0,114.6,1.89,19.38,1.59,Efisien
2025-11-29,K016,A,31,3030,2965,65,27.6,85.3,89.0,79.4,2.05,10.77,1.77,Sedang
2025-09-13,K055,C,34,4869,4745,124,30.6,69.6,78.8,108.0,1.78,15.8,1.87,Boros
2025-09-29,K076,D,35,6311,6141,170,29.8,80.1,62.9,85.2,1.63,18.31,1.83,Boros
2025-03-05,K008,A,30,3956,3876,80,24.6,72.2,88.9,83.4,2.0,12.97,1.68,Sedang
2025-12-25,K003,A,32,4835,4737,98,26.6,64.4,91.8,109.6,2.15,17.18,1.69,Sedang
2025-01-11,K015,A,34,3326,3251,75,26.4,76.5,88.3,114.7,1.78,10.27,1.77,Sedang
2025-12-11,K067,D,31,4596,4466,130,30.2,82.9,69.0,85.3,1.55,12.2,1.76,Sedang
2025-01-01,K070,D,30,3300,3201,99,31.6,78.4,70.4,88.1,1.34,8.15,1.9,Boros
2025-08-23,K023,B,30,6605,6453,152,29.2,72.1,77.6,87.3,1.88,21.67,1.79,Sedang
2025-10-29,K059,C,30,6425,6232,193,34.4,61.2,83.3,103.6,1.65,21.14,2.05,Boros
2025-07-20,K091,E,31,5705,5566,139,29.5,65.6,92.8,88.7,1.89,19.94,1.89,Boros
2025-08-18,K080,D,34,7924,7698,226,28.5,78.0,63.3,94.1,1.36,18.21,1.74,Sedang
2025-01-07,K095,E,33,4784,4654,130,31.8,68.9,79.0,117.2,1.45,13.38,1.98,Boros
2025-07-06,K095,E,30,5904,5766,138,26.6,74.9,76.5,100.9,1.75,17.71,1.75,Sedang
2025-06-08,K046,C,28,7672,7459,213,31.2,72.5,60.9,91.8,1.55,19.64,1.7,Sedang
2025-05-10,K070,D,29,6627,6431,196,31.0,82.1,71.0,97.1,1.56,18.45,1.84,Boros
2025-08-13,K070,D,29,4130,4019,111,28.4,80.3,63.7,88.4,1.46,10.34,1.76,Sedang
2025-07-27,K033,B,34,3551,3470,81,28.8,72.1,78.7,99.6,1.88,12.62,1.93,Boros
2025-04-11,K027,B,28,3893,3799,94,29.0,68.8,75.7,99.2,1.71,11.52,1.77,Sedang
2025-04-16,K048,C,30,3147,3051,96,35.9,62.1,77.8,99.4,1.62,10.45,2.11,Boros
2025-04-12,K059,C,32,6131,5952,179,33.6,59.2,50.6,106.1,1.61,17.32,1.81,Boros
2025-03-11,K095,E,30,5198,5077,121,26.5,77.8,65.3,81.6,1.9,16.98,1.76,Sedang
2025-01-20,K050,C,31,4141,4010,131,34.1,56.8,77.3,105.7,1.52,12.59,2.07,Boros
2025-03-14,K006,A,29,5974,5848,126,25.3,82.1,87.9,91.5,1.79,18.21,1.74,Sedang
2025-01-16,K006,A,28,4185,4097,88,26.1,77.1,85.4,106.0,1.8,12.01,1.63,Sedang
2025-02-06,K053,C,29,4140,4016,124,33.4,66.6,78.2,91.9,1.5,11.34,1.88,Boros
2025-10-12,K071,D,35,5972,5819,153,27.0,79.0,63.4,132.3,1.33,13.91,1.8,Boros
2025-08-20,K014,A,29,6781,6626,155,23.7,76.2,82.4,94.0,1.75,20.68,1.79,Sedang
2025-04-13,K076,D,30,4220,4111,109,28.8,77.5,67.0,114.9,1.47,10.69,1.77,Sedang
2025-03-26,K076,D,28,7141,6951,190,29.4,90.0,67.6,103.1,1.24,15.02,1.74,Sedang
2025-07-17,K049,C,30,4527,4416,111,28.9,54.9,99.8,106.7,1.53,12.03,1.78,Sedang
2025-06-03,K051,C,31,3022,2949,73,28.7,67.4,78.2,96.2,1.8,9.09,1.72,Sedang
2025-05-30,K028,B,30,4392,4298,94,27.0,73.6,80.2,90.3,1.88,13.93,1.73,Sedang
2025-10-25,K052,C,30,3664,3569,95,29.8,74.7,69.5,125.7,1.39,8.95,1.81,Boros
2025-08-12,K064,D,32,4901,4760,141,29.7,82.7,56.3,88.5,1.35,11.26,1.75,Sedang
2025-10-23,K081,E,28,6912,6752,160,26.1,67.2,79.5,94.9,1.66,19.33,1.72,Sedang
2025-07-17,K084,E,28,7444,7245,199,31.3,78.8,83.7,119.2,1.46,19.47,1.84,Boros
2025-06-14,K072,D,28,5976,5804,172,32.4,78.3,60.5,93.1,1.55,17.39,1.93,Boros
2025-04-19,K056,C,33,7947,7721,226,33.4,71.2,69.5,128.9,1.56,22.72,1.88,Boros
2025-05-22,K024,B,32,5622,5476,146,30.6,70.5,94.0,100.7,1.92,19.35,1.84,Boros
2025-05-31,K071,D,35,7524,7323,201,29.2,71.9,62.7,99.7,1.7,22.2,1.78,Sedang
2025-05-12,K008,A,30,7244,7098,146,25.4,75.6,83.8,87.4,2.17,27.85,1.8,Boros
2025-07-22,K032,B,30,4822,4721,101,29.0,63.3,95.3,92.4,2.21,18.43,1.77,Sedang
2025-05-15,K099,E,31,6051,5912,139,25.9,69.1,81.6,101.7,1.68,18.27,1.83,Boros
2025-09-18,K060,C,34,7928,7716,212,31.8,70.5,76.2,101.1,1.74,25.7,1.92,Boros
2025-10-03,K071,D,31,6536,6353,183,30.4,74.7,73.8,73.1,1.57,18.97,1.9,Boros
2025-12-29,K059,C,35,7224,7029,195,31.4,68.3,79.4,118.7,1.69,23.11,1.95,Boros
2025-12-30,K087,E,29,5753,5601,152,32.5,79.2,78.6,78.1,1.67,17.32,1.85,Boros
2025-10-19,K052,C,34,5437,5273,164,33.9,74.5,63.4,117.9,1.38,14.18,1.95,Boros
2025-07-19,K050,C,31,6209,6035,174,30.3,65.2,64.1,88.9,1.51,16.08,1.77,Sedang
2025-10-06,K049,C,33,3778,3688,90,28.4,61.5,80.5,123.5,1.56,9.97,1.73,Sedang
2025-05-10,K048,C,30,5738,5597,141,29.7,63.3,72.5,107.7,1.68,17.73,1.89,Boros
2025-03-17,K073,D,30,7935,7715,220,29.8,84.0,73.5,97.2,1.39,19.93,1.86,Boros
2025-10-11,K042,C,29,7214,7010,204,32.5,67.9,70.6,130.5,1.34,16.84,1.8,Sedang
2025-03-07,K064,D,31,3205,3106,99,31.7,80.0,76.6,96.7,1.25,7.49,1.92,Boros
2025-02-06,K006,A,30,3587,3511,76,26.9,78.3,88.3,98.8,2.04,12.04,1.68,Sedang
2025-06-22,K080,D,32,3602,3491,111,30.9,76.3,68.7,106.1,1.2,7.71,1.84,Boros
2025-04-16,K084,E,31,4150,4033,117,32.9,73.2,77.3,100.4,1.51,12.1,1.99,Boros
2025-11-14,K014,A,32,6341,6196,145,24.8,75.5,78.2,79.4,1.8,19.74,1.77,Sedang
2025-08-11,K067,D,33,5423,5272,151,29.9,73.2,53.9,95.6,1.37,12.74,1.77,Sedang
2025-02-13,K011,A,35,5937,5810,127,25.0,77.1,98.2,105.3,1.92,18.95,1.7,Sedang
2025-01-31,K003,A,35,5121,5017,104,26.7,68.5,94.0,119.9,2.06,18.19,1.76,Sedang
2025-05-19,K074,D,34,4134,4023,111,30.5,80.4,62.4,111.4,1.53,10.76,1.75,Sedang
2025-07-29,K072,D,30,4574,4445,129,31.9,73.7,66.2,118.1,1.74,14.71,1.9,Boros
2025-01-04,K086,E,28,6258,6108,150,28.5,76.4,75.0,85.2,1.56,17.31,1.82,Boros
2025-08-19,K006,A,35,4213,4124,89,26.7,64.9,79.2,89.7,2.28,16.44,1.75,Sedang
2025-07-21,K010,A,32,7828,7668,160,24.4,78.4,86.1,65.5,2.07,27.88,1.75,Sedang
2025-03-24,K027,B,32,6738,6579,159,28.5,68.5,81.2,97.5,1.79,20.88,1.77,Sedang
2025-03-12,K097,E,31,4492,4391,101,25.2,69.7,81.9,98.1,1.67,13.22,1.8,Boros
2025-08-28,K040,B,31,3662,3576,86,29.9,68.5,87.0,89.8,1.95,12.47,1.79,Sedang
2025-05-26,K053,C,29,5289,5142,147,31.1,62.0,71.8,120.0,1.34,12.3,1.79,Sedang
2025-04-17,K022,B,28,3133,3064,69,25.7,76.2,86.3,109.8,1.84,9.56,1.7,Sedang
2025-11-06,K004,A,28,5892,5775,117,25.7,70.6,87.7,101.8,2.05,20.43,1.72,Sedang
2025-09-20,K018,A,33,3427,3357,70,24.2,68.3,96.1,96.7,2.17,12.64,1.74,Sedang
2025-03-10,K084,E,28,5900,5762,138,26.9,69.9,91.4,96.5,1.63,15.56,1.66,Sedang
2025-05-18,K065,D,29,7435,7232,203,30.2,70.0,63.3,111.2,1.56,20.76,1.84,Boros
2025-04-24,K099,E,33,4236,4125,111,31.3,65.4,79.3,93.5,1.72,13.21,1.86,Boros
2025-01-21,K068,D,28,4929,4791,138,31.1,80.2,66.2,109.0,1.28,10.81,1.77,Sedang
2025-02-14,K049,C,32,6571,6404,167,29.8,67.9,77.8,96.9,1.66,19.82,1.87,Boros
2025-03-15,K039,B,35,4318,4214,104,28.9,73.0,86.8,97.8,1.85,13.73,1.76,Sedang
2025-05-03,K074,D,32,6343,6170,173,30.8,80.3,64.5,86.7,1.61,17.87,1.79,Sedang
2025-03-02,K015,A,35,4638,4533,105,25.2,72.0,80.0,83.4,2.13,17.67,1.83,Boros
2025-10-14,K057,C,33,5911,5762,149,28.4,74.0,86.0,96.8,1.61,16.57,1.78,Sedang
2025-05-06,K099,E,30,6826,6644,182,31.8,62.5,71.3,125.7,1.55,18.99,1.85,Boros
2025-03-25,K025,B,30,4964,4848,116,29.0,74.8,76.0,103.1,1.77,14.63,1.7,Sedang
2025-02-24,K013,A,33,7489,7334,155,25.9,87.2,88.6,109.5,1.99,24.32,1.67,Sedang
2025-05-01,K097,E,30,3872,3785,87,25.9,75.1,84.1,78.6,1.68,10.95,1.72,Sedang
2025-03-24,K041,C,31,3488,3394,94,31.7,66.4,79.7,114.9,1.35,8.38,1.83,Boros
2025-08-21,K067,D,33,5638,5460,178,33.5,81.3,66.7,110.8,1.32,14.12,1.96,Boros
2025-02-03,K003,A,34,6002,5880,122,25.5,77.1,85.4,63.6,2.28,24.0,1.79,Sedang
2025-06-10,K086,E,29,3173,3099,74,27.0,75.2,92.5,95.5,1.61,8.42,1.68,Sedang
2025-07-07,K005,A,28,3136,3070,66,24.9,90.4,93.3,78.0,1.85,9.56,1.68,Sedang
2025-08-15,K039,B,28,5943,5796,147,29.5,65.9,84.9,124.2,1.53,16.59,1.87,Boros
2025-04-06,K053,C,31,4951,4816,135,30.6,71.9,80.6,91.6,1.51,13.67,1.88,Boros
2025-03-04,K043,C,32,4549,4413,136,33.8,64.9,73.1,108.6,1.58,13.03,1.87,Boros
2025-06-22,K018,A,34,4377,4287,90,24.4,70.2,83.8,104.4,2.06,15.67,1.78,Sedang
2025-04-25,K007,A,34,3348,3282,66,27.5,79.0,87.9,87.6,2.11,12.0,1.73,Sedang
2025-03-14,K019,A,35,6167,6032,135,26.7,69.5,90.0,95.3,2.17,23.5,1.79,Sedang
2025-07-01,K068,D,31,5510,5373,137,27.9,81.7,60.7,107.7,1.52,13.33,1.63,Sedang
2025-06-09,K044,C,30,4173,4060,113,31.0,63.2,68.0,105.2,1.49,10.75,1.77,Sedang
2025-09-19,K026,B,29,7276,7117,159,27.6,75.4,85.3,99.6,1.83,22.61,1.74,Sedang
2025-10-07,K029,B,33,3092,3017,75,29.8,77.4,87.8,83.6,1.92,10.57,1.82,Boros
2025-02-27,K028,B,31,3864,3778,86,28.8,66.8,78.6,104.3,2.12,14.81,1.85,Boros
2025-04-22,K048,C,29,3784,3689,95,30.4,68.1,66.7,104.1,1.85,12.13,1.78,Sedang
2025-12-10,K032,B,35,4472,4381,91,28.4,63.2,83.3,77.3,2.21,16.83,1.74,Sedang
2025-07-12,K009,A,29,3761,3681,80,25.6,76.0,79.4,89.8,1.9,11.91,1.7,Sedang
2025-09-01,K089,E,29,6673,6514,159,28.4,70.4,78.1,128.4,1.46,16.83,1.76,Sedang
2025-05-24,K050,C,31,6120,5963,157,27.7,61.7,54.7,95.9,1.55,15.76,1.7,Sedang
2025-11-13,K078,D,30,5141,4996,145,30.1,73.4,71.5,104.5,1.2,11.28,1.88,Boros
2025-01-26,K035,B,31,7925,7746,179,29.5,74.0,73.6,81.5,1.97,26.74,1.75,Sedang
2025-10-28,K090,E,32,4638,4534,104,26.5,80.6,74.9,77.9,2.0,15.47,1.7,Sedang
2025-10-28,K021,B,34,3404,3325,79,30.8,69.4,93.2,110.4,1.93,11.77,1.83,Boros
2025-03-08,K089,E,35,5911,5750,161,31.8,95.0,74.8,120.1,1.63,18.73,2.0,Boros
2025-02-07,K067,D,35,4585,4446,139,32.4,81.5,78.2,102.2,1.43,13.14,2.07,Boros
2025-10-13,K010,A,35,6856,6716,140,27.3,72.9,90.7,68.5,2.39,28.29,1.76,Sedang
2025-09-29,K097,E,32,5702,5566,136,29.2,68.8,77.5,94.5,1.95,18.85,1.74,Sedang
2025-04-25,K029,B,30,6720,6569,151,27.8,71.5,77.4,109.1,1.64,19.29,1.79,Sedang
2025-07-02,K030,B,29,5932,5800,132,23.0,73.4,84.5,55.1,1.94,18.9,1.68,Sedang
2025-11-19,K087,E,28,6092,5958,134,27.5,82.7,80.9,89.9,1.89,18.32,1.63,Sedang
2025-04-20,K019,A,34,5560,5439,121,28.0,68.7,89.8,94.6,1.84,18.86,1.88,Boros
2025-02-19,K047,C,34,3652,3552,100,31.0,61.0,79.4,91.8,1.88,12.52,1.88,Boros
2025-07-31,K065,D,35,6016,5852,164,30.2,70.6,62.7,87.0,1.73,18.55,1.83,Boros
2025-03-17,K094,E,30,4771,4654,117,29.4,69.8,75.8,111.9,1.58,13.24,1.8,Boros
2025-12-27,K054,C,29,4529,4406,123,31.9,50.0,67.4,93.2,1.68,13.06,1.77,Sedang
2025-08-18,K088,E,29,4002,3906,96,29.5,69.4,79.9,87.2,1.92,13.02,1.74,Sedang
2025-11-10,K025,B,29,5854,5723,131,27.0,69.7,78.8,102.2,1.83,17.31,1.65,Sedang
2025-09-06,K059,C,29,4562,4437,125,31.8,58.2,91.4,113.4,1.51,12.25,1.83,Boros
2025-10-07,K041,C,35,6965,6762,203,33.9,64.2,66.3,116.3,1.64,22.0,1.98,Boros
2025-10-19,K079,D,28,4032,3917,115,30.8,68.5,71.9,87.7,1.32,9.32,1.81,Boros
2025-08-04,K047,C,28,6887,6694,193,31.6,64.1,71.9,116.9,1.37,16.6,1.81,Boros
2025-01-26,K067,D,34,6022,5860,162,28.9,89.7,63.6,87.9,1.33,13.47,1.72,Sedang
2025-10-02,K063,D,29,6928,6741,187,27.1,81.3,68.8,87.5,1.35,14.94,1.65,Sedang
2025-07-22,K097,E,33,5700,5563,137,29.4,83.1,67.5,83.8,2.0,20.46,1.83,Boros
2025-12-23,K093,E,35,6185,6039,146,22.5,72.7,84.3,104.9,1.72,18.44,1.77,Sedang
2025-05-19,K067,D,33,5935,5766,169,30.4,89.1,79.9,114.4,1.33,14.96,1.95,Boros
2025-05-30,K022,B,30,7818,7641,177,28.4,69.7,84.7,91.1,1.83,23.22,1.66,Sedang
2025-11-20,K055,C,30,7872,7681,191,29.3,71.4,72.5,95.8,2.09,28.95,1.81,Boros
2025-07-03,K011,A,34,7489,7329,160,23.8,69.8,86.0,88.6,2.16,27.83,1.76,Sedang
2025-09-25,K038,B,33,5181,5057,124,26.7,69.5,68.6,75.2,1.81,15.97,1.75,Sedang
2025-09-06,K095,E,28,4196,4096,100,28.6,79.8,86.6,91.8,1.64,12.67,1.88,Boros
2025-10-05,K092,E,30,3213,3138,75,29.6,73.5,72.3,73.8,1.89,10.79,1.82,Boros
2025-05-13,K037,B,28,3412,3338,74,27.3,74.0,83.7,75.9,1.94,10.78,1.66,Sedang
2025-10-14,K055,C,32,5607,5455,152,32.2,59.6,66.2,138.4,1.39,14.24,1.88,Boros
2025-10-28,K097,E,31,6269,6101,168,32.2,73.4,78.9,108.8,1.7,19.35,1.87,Boros
2025-06-13,K091,E,30,6537,6388,149,24.4,87.3,87.5,93.1,1.92,21.81,1.77,Sedang
2025-11-13,K031,B,35,5102,4987,115,27.8,73.2,86.4,90.1,2.15,19.04,1.78,Sedang
2025-02-15,K017,A,31,6642,6496,146,25.1,74.3,93.2,86.0,2.03,22.41,1.7,Sedang
2025-08-11,K082,E,32,3942,3836,106,32.3,70.2,83.0,98.2,1.61,12.34,2.0,Boros
2025-03-06,K081,E,28,7788,7604,184,28.5,67.7,89.5,110.4,1.54,21.1,1.8,Sedang
2025-08-02,K017,A,28,5792,5660,132,28.9,77.1,91.6,121.4,1.55,16.33,1.86,Boros
2025-03-22,K076,D,30,3812,3698,114,32.8,88.0,71.7,114.4,1.36,9.33,1.85,Boros
2025-02-08,K026,B,30,5781,5655,126,27.4,72.4,85.6,103.3,1.83,18.53,1.79,Sedang
2025-06-08,K083,E,30,3969,3867,102,32.4,66.6,89.8,73.8,1.78,12.88,1.87,Boros
2025-03-29,K036,B,33,5837,5702,135,27.9,68.9,77.5,121.6,1.51,15.82,1.84,Boros
2025-09-01,K004,A,31,4051,3970,81,25.3,79.7,82.0,76.8,2.04,13.11,1.62,Sedang
2025-03-10,K043,C,30,6403,6217,186,33.1,57.4,80.4,107.3,1.59,19.25,1.95,Boros
2025-08-13,K071,D,30,7286,7073,213,31.6,85.4,66.4,80.0,1.39,18.2,1.85,Boros
2025-12-16,K007,A,31,5474,5365,109,25.0,68.7,94.5,88.2,1.91,18.43,1.8,Boros
2025-11-13,K051,C,31,7208,7016,192,31.1,60.6,66.7,136.7,1.25,15.8,1.8,Sedang
2025-04-09,K032,B,35,5012,4910,102,28.3,77.0,72.4,109.5,2.11,17.37,1.68,Sedang
2025-08-17,K028,B,34,3423,3349,74,27.8,67.8,87.8,98.8,2.19,12.65,1.73,Sedang
2025-02-05,K071,D,30,4321,4208,113,28.7,88.2,69.3,91.0,1.53,11.04,1.72,Sedang
2025-06-03,K006,A,35,3213,3145,68,25.3,76.0,91.4,128.3,1.77,10.09,1.81,Boros
2025-09-13,K083,E,34,6645,6501,144,28.2,64.7,79.1,93.7,2.18,25.67,1.81,Boros
2025-09-08,K019,A,32,6818,6669,149,26.1,71.4,80.9,99.7,1.9,21.46,1.69,Sedang
2025-11-10,K087,E,30,4983,4855,128,31.7,61.0,77.7,98.8,1.85,16.28,1.81,Boros
2025-12-19,K011,A,34,5161,5051,110,24.3,78.4,95.1,88.8,2.04,17.35,1.69,Sedang
2025-10-29,K009,A,35,7971,7800,171,27.8,74.2,91.7,90.8,1.94,26.27,1.73,Sedang
2025-04-29,K052,C,34,4384,4253,131,33.6,75.8,76.6,105.4,1.59,13.61,2.02,Boros
2025-09-16,K052,C,34,3589,3490,99,31.4,71.8,71.5,76.4,1.7,11.17,1.88,Boros
2025-09-11,K064,D,29,6429,6237,192,30.8,70.9,71.2,100.4,1.38,16.22,1.88,Boros
2025-09-24,K033,B,34,4834,4721,113,29.5,70.8,78.3,140.2,1.46,12.31,1.78,Sedang
2025-12-25,K050,C,29,6369,6168,201,33.8,56.4,68.2,108.6,1.22,15.01,1.99,Boros
2025-01-25,K053,C,31,7624,7426,198,29.4,68.3,68.4,86.5,1.58,20.95,1.78,Sedang
2025-07-27,K084,E,31,4282,4161,121,32.8,69.8,58.8,87.0,1.69,13.31,1.89,Boros
2025-11-21,K071,D,33,3585,3487,98,30.0,77.4,63.6,94.1,1.39,8.74,1.8,Sedang
2025-07-08,K021,B,30,6670,6507,163,32.0,64.6,93.9,122.0,1.81,21.89,1.86,Boros
2025-03-22,K076,D,30,4529,4400,129,31.4,79.4,71.3,125.9,1.27,10.49,1.88,Boros
2025-12-16,K057,C,29,3473,3385,88,28.6,56.7,75.5,88.6,1.67,10.36,1.83,Boros
2025-08-26,K094,E,34,7504,7318,186,29.6,55.3,87.0,103.5,1.93,25.89,1.83,Boros
2025-07-12,K056,C,30,3478,3383,95,32.4,67.6,78.6,85.8,1.73,11.07,1.89,Boros
2025-12-19,K099,E,31,7267,7094,173,28.9,74.0,70.4,81.3,1.73,21.68,1.77,Sedang
2025-02-13,K090,E,28,6890,6708,182,31.9,66.9,63.7,84.2,1.96,22.45,1.71,Sedang
2025-01-27,K013,A,29,5008,4905,103,26.3,79.7,81.6,111.9,1.97,17.15,1.78,Sedang
2025-10-19,K058,C,28,5156,5028,128,28.6,63.9,63.5,89.2,1.54,12.88,1.67,Sedang
2025-06-12,K026,B,31,5732,5585,147,31.8,69.6,76.6,107.7,1.83,18.64,1.82,Boros
2025-09-28,K046,C,32,5079,4934,145,31.9,68.2,81.0,106.9,1.51,14.44,1.94,Boros
2025-11-12,K016,A,31,6009,5880,129,26.4,75.1,82.6,85.4,1.95,19.98,1.74,Sedang
2025-08-06,K051,C,28,3021,2932,89,34.0,62.5,63.1,87.5,1.59,8.58,1.84,Boros
2025-07-09,K029,B,34,5778,5643,135,28.9,74.5,74.4,124.9,1.68,17.06,1.8,Boros
2025-02-19,K093,E,34,3992,3879,113,32.8,73.0,78.8,110.0,1.73,12.8,1.91,Boros
2025-03-06,K047,C,30,4380,4251,129,33.1,57.0,61.5,106.4,1.45,11.3,1.83,Boros
2025-02-26,K035,B,34,4269,4178,91,28.3,64.3,79.6,101.9,2.09,14.98,1.72,Sedang
2025-06-11,K027,B,32,6811,6650,161,28.6,67.5,80.2,106.0,1.75,20.36,1.75,Sedang
2025-11-16,K050,C,30,5199,5039,160,33.1,62.9,70.7,101.4,1.39,13.99,2.0,Boros
2025-08-02,K090,E,30,7473,7305,168,24.8,62.4,83.4,75.4,1.8,23.98,1.82,Boros
2025-03-29,K065,D,28,4857,4717,140,31.8,78.8,81.6,100.9,1.4,12.44,1.88,Boros
2025-10-13,K030,B,30,4287,4190,97,28.4,67.8,68.3,90.5,1.92,14.06,1.75,Sedang
2025-06-25,K091,E,31,6185,6044,141,27.6,60.9,79.2,79.7,1.86,20.62,1.84,Boros
2025-11-02,K059,C,34,6873,6711,162,27.5,60.6,80.5,91.1,1.75,22.51,1.91,Boros
2025-12-13,K012,A,31,6022,5893,129,24.7,75.5,89.7,111.8,1.71,17.29,1.72,Sedang
2025-05-23,K061,D,33,3665,3566,99,28.6,80.2,86.7,90.0,1.34,8.75,1.83,Boros
2025-04-26,K046,C,32,6217,6043,174,31.4,74.0,64.7,89.0,1.58,17.3,1.81,Boros
2025-05-31,K004,A,29,4349,4263,86,26.1,77.3,88.7,74.2,1.92,14.07,1.72,Sedang
2025-06-06,K087,E,29,5373,5247,126,29.5,71.1,72.4,100.5,1.88,16.84,1.7,Sedang
